t_s,drone_x,drone_y,drone_z,drone_speed_mps,drone_accel_mps2,drone_yaw_rad,drone_yawrate_rads,trailer_x,trailer_y,trailer_speed_mps,dist_xy_m,replan_count,phase,captured,track_err_m,track_err_dense_m
18.3,471.825,459.106,10.0,10.0081,0.001,-2.33334,0.0001,-490.2,-600.0,6.0,1431.8041,2,pursuit,0,0.5735,0.0172
18.4,471.134,458.383,10.0,10.0082,0.0011,-2.33337,-0.0002,-489.6,-600.0,6.0,1430.4002,2,pursuit,0,0.4273,0.1665
18.5,470.442,457.659,10.0,10.0084,0.0011,-2.33336,0.0001,-489.0,-600.0,6.0,1428.9965,2,pursuit,0,1.4281,0.0676
18.6,469.751,456.936,10.0,10.0085,0.0011,-2.3334,-0.0005,-488.4,-600.0,6.0,1427.593,2,pursuit,0,1.4134,0.0817
18.7,469.06,456.212,10.0,10.0086,0.0013,-2.3334,0.0001,-487.8,-600.0,6.0,1426.1896,2,pursuit,0,0.4125,0.1524
18.8,468.368,455.488,10.0,10.0087,0.0009,-2.33343,-0.0003,-487.2,-600.0,6.0,1424.7863,2,pursuit,0,0.5884,0.0032
18.9,467.677,454.765,10.0,10.0088,0.0011,-2.33341,0.0002,-486.6,-600.0,6.0,1423.3832,2,pursuit,0,1.5892,0.146
19.0,466.985,454.041,10.0,10.0089,0.0009,-2.33342,-0.0002,-486.0,-600.0,6.0,1421.9802,2,pursuit,0,1.2522,0.0881
19.1,466.294,453.317,10.0,10.009,0.001,-2.3334,0.0003,-485.4,-600.0,6.0,1420.5774,2,pursuit,0,0.2513,0.0611
19.2,465.603,452.593,10.0,10.0091,0.0009,-2.33341,-0.0001,-484.8,-600.0,6.0,1419.1747,2,pursuit,0,0.7496,0.1731
19.3,464.911,451.87,10.0,10.0092,0.0011,-2.33338,0.0003,-484.2,-600.0,6.0,1417.7721,2,pursuit,0,1.7505,0.0239
19.4,464.22,451.146,10.0,10.0093,0.0011,-2.33339,-0.0001,-483.6,-600.0,6.0,1416.3697,2,pursuit,0,1.0908,0.1252
19.5,463.528,450.422,10.0,10.0094,0.0011,-2.33334,0.0005,-483.0,-600.0,6.0,1414.9675,2,pursuit,0,0.0899,0.109
19.6,462.837,449.699,10.0,10.0095,0.0012,-2.33335,-0.0001,-482.4,-600.0,6.0,1413.5654,2,pursuit,0,0.911,0.0402
19.7,462.145,448.975,10.0,10.0096,0.0008,-2.33331,0.0004,-481.8,-600.0,6.0,1412.1635,2,pursuit,0,1.912,0.1893
19.8,461.454,448.251,10.0,10.0097,0.0009,-2.33333,-0.0002,-481.2,-600.0,6.0,1410.7617,2,pursuit,0,0.9293,0.0449
19.9,460.763,447.527,10.0,10.0097,0.0006,-2.33331,0.0002,-480.6,-600.0,6.0,1409.36,2,pursuit,0,0.0716,0.1042
20.0,460.071,446.803,10.0,10.0098,0.0008,-2.33334,-0.0003,-480.0,-600.0,6.0,1407.9586,2,pursuit,0,1.0726,0.1301
20.1,459.38,446.08,10.0,10.0099,0.0011,-2.33336,-0.0002,-479.4,-600.0,6.0,1406.5572,3,pursuit,0,2.4007,2.2447
20.2,458.688,445.356,10.0,10.0101,0.0015,-2.33338,-0.0002,-478.8,-600.0,6.0,1405.156,3,pursuit,0,2.9075,2.2419
20.3,457.997,444.632,10.0,10.0103,0.0017,-2.3334,-0.0002,-478.2,-600.0,6.0,1403.755,3,pursuit,0,3.4245,2.2336
20.4,457.305,443.908,10.0,10.0105,0.002,-2.33341,-0.0001,-477.6,-600.0,6.0,1402.3541,3,pursuit,0,2.7403,2.2382
20.5,456.614,443.184,10.0,10.0107,0.0023,-2.33342,-0.0001,-477.0,-600.0,6.0,1400.9534,3,pursuit,0,2.3013,2.2275
20.6,455.922,442.461,10.0,10.0109,0.0025,-2.33343,-0.0001,-476.4,-600.0,6.0,1399.5528,3,pursuit,0,2.2554,2.2322
20.7,455.23,441.737,10.0,10.0112,0.0027,-2.33343,-0.0001,-475.8,-600.0,6.0,1398.1523,3,pursuit,0,2.6233,2.2134
20.8,454.539,441.013,10.0,10.0115,0.0029,-2.33344,-0.0,-475.2,-600.0,6.0,1396.752,3,pursuit,0,3.2683,2.2273
20.9,453.847,440.289,10.0,10.0118,0.0031,-2.33344,-0.0,-474.6,-600.0,6.0,1395.3518,3,pursuit,0,4.0603,2.2141
21.0,453.155,439.565,10.0,10.0121,0.0032,-2.33344,0.0,-474.0,-600.0,6.0,1393.9518,3,pursuit,0,3.8655,2.1977
21.1,452.464,438.841,10.0,10.0124,0.0033,-2.33344,0.0,-473.4,-600.0,6.0,1392.5519,3,pursuit,0,3.091,2.2046
21.2,451.772,438.117,10.0,10.0128,0.0034,-2.33343,0.0,-472.8,-600.0,6.0,1391.1521,3,pursuit,0,2.4841,2.2119
21.3,451.08,437.393,10.0,10.0131,0.0035,-2.33343,0.0,-472.2,-600.0,6.0,1389.7524,3,pursuit,0,2.1891,2.1846
21.4,450.389,436.669,10.0,10.0135,0.0035,-2.33343,0.0,-471.6,-600.0,6.0,1388.3529,3,pursuit,0,2.3279,2.1801
21.5,449.697,435.945,10.0,10.0138,0.0035,-2.33343,0.0,-471.0,-600.0,6.0,1386.9536,3,pursuit,0,2.8376,2.2006
21.6,449.005,435.221,10.0,10.0142,0.0035,-2.33343,0.0,-470.4,-600.0,6.0,1385.5543,3,pursuit,0,3.5623,2.1705
21.7,448.313,434.497,10.0,10.0145,0.0035,-2.33343,0.0,-469.8,-600.0,6.0,1384.1552,3,pursuit,0,3.9406,2.1647
21.8,447.621,433.773,10.0,10.0149,0.0035,-2.33343,0.0,-469.2,-600.0,6.0,1382.7562,3,pursuit,0,3.1474,2.1709
21.9,446.929,433.049,10.0,10.0152,0.0035,-2.33342,0.0,-468.6,-600.0,6.0,1381.3574,3,pursuit,0,2.508,2.1504
22.0,446.237,432.325,10.0,10.0156,0.0035,-2.33342,0.0,-468.0,-600.0,6.0,1379.9587,3,pursuit,0,2.1633,2.1549
22.1,445.546,431.601,10.0,10.0159,0.0035,-2.33342,0.0,-467.4,-600.0,6.0,1378.5601,3,pursuit,0,2.2529,2.144
22.2,444.854,430.876,10.0,10.0163,0.0035,-2.33342,0.0,-466.8,-600.0,6.0,1377.1617,3,pursuit,0,2.7346,2.1322
22.3,444.162,430.152,10.0,10.0166,0.0035,-2.33342,0.0,-466.2,-600.0,6.0,1375.7634,3,pursuit,0,3.4478,2.1315
22.4,443.47,429.428,10.0,10.017,0.0035,-2.33342,0.0,-465.6,-600.0,6.0,1374.3653,3,pursuit,0,2.7791,2.1316
22.5,442.778,428.704,10.0,10.0173,0.0035,-2.33342,0.0,-465.0,-600.0,6.0,1372.9672,3,pursuit,0,2.2586,2.1274
22.6,442.086,427.979,10.0,10.0177,0.0035,-2.33341,0.0,-464.4,-600.0,6.0,1371.5694,3,pursuit,0,2.118,2.1181
22.7,441.394,427.255,10.0,10.018,0.0035,-2.33341,0.0,-463.8,-600.0,6.0,1370.1716,3,pursuit,0,2.4244,2.1059
22.8,440.701,426.531,10.0,10.0184,0.0035,-2.33341,0.0,-463.2,-600.0,6.0,1368.774,3,pursuit,0,3.0067,2.0957
22.9,440.009,425.806,10.0,10.0187,0.0035,-2.33341,0.0,-462.6,-600.0,6.0,1367.3766,3,pursuit,0,2.3871,2.0936
23.0,439.317,425.082,10.0,10.0191,0.0035,-2.33341,0.0,-462.0,-600.0,6.0,1365.9793,3,pursuit,0,2.089,2.0854
23.1,438.625,424.357,10.0,10.0194,0.0035,-2.33341,0.0,-461.4,-600.0,6.0,1364.5821,3,pursuit,0,2.2444,2.0815
23.2,437.933,423.633,10.0,10.0198,0.0035,-2.3334,0.0,-460.8,-600.0,6.0,1363.1851,3,pursuit,0,2.7782,2.0717
23.3,437.241,422.908,10.0,10.0201,0.0035,-2.3334,0.0,-460.2,-600.0,6.0,1361.7882,3,pursuit,0,2.2362,2.0677
23.4,436.548,422.184,10.0,10.0205,0.0035,-2.3334,0.0,-459.6,-600.0,6.0,1360.3915,3,pursuit,0,2.0654,2.065
23.5,435.856,421.459,10.0,10.0208,0.0035,-2.3334,0.0,-459.0,-600.0,6.0,1358.9949,3,pursuit,0,2.3537,2.0616
23.6,435.164,420.735,10.0,10.0212,0.0035,-2.3334,0.0,-458.4,-600.0,6.0,1357.5984,3,pursuit,0,2.4065,2.055
23.7,434.472,420.01,10.0,10.0215,0.0035,-2.3334,0.0,-457.8,-600.0,6.0,1356.2021,3,pursuit,0,2.0602,2.0489
23.8,433.779,419.286,10.0,10.0219,0.0035,-2.3334,0.0,-457.2,-600.0,6.0,1354.806,3,pursuit,0,2.1694,2.0429
23.9,433.087,418.561,10.0,10.0222,0.0035,-2.33339,0.0,-456.6,-600.0,6.0,1353.41,3,pursuit,0,2.6274,2.0366
24.0,432.395,417.836,10.0,10.0226,0.0035,-2.33339,0.0,-456.0,-600.0,6.0,1352.0141,3,pursuit,0,2.133,2.0301
24.1,431.616,417.196,10.0,10.0789,0.5634,-2.45339,-1.2,-455.4,-600.0,6.0,1350.6184,3,pursuit,0,1.9315,1.9031
24.2,430.766,416.649,10.0,10.1101,0.3117,-2.5702,-1.1681,-454.8,-600.0,6.0,1349.23,3,pursuit,0,2.12,1.6595
24.3,429.891,416.14,10.0,10.1242,0.141,-2.61489,-0.447,-454.2,-600.0,6.0,1347.8651,3,pursuit,0,1.8034,1.3736
24.4,429.016,415.63,10.0,10.1203,-0.0389,-2.61352,0.0138,-453.6,-600.0,6.0,1346.5129,3,pursuit,0,1.1059,1.0937
24.5,428.157,415.099,10.0,10.1016,-0.187,-2.5879,0.2562,-453.0,-600.0,6.0,1345.161,3,pursuit,0,1.1364,0.8455
24.6,427.321,414.536,10.0,10.0832,-0.1843,-2.54887,0.3904,-452.4,-600.0,6.0,1343.8034,3,pursuit,0,1.8335,0.6173
24.7,426.511,413.939,10.0,10.0648,-0.1838,-2.50663,0.4224,-451.8,-600.0,6.0,1342.4369,3,pursuit,0,0.8547,0.4321
24.8,425.726,413.312,10.0,10.0478,-0.17,-2.46728,0.3934,-451.2,-600.0,6.0,1341.0623,3,pursuit,0,0.3861,0.2893
24.9,424.964,412.659,10.0,10.0335,-0.1424,-2.43293,0.3435,-450.6,-600.0,6.0,1339.6818,3,pursuit,0,1.267,0.191
25.0,424.222,411.985,10.0,10.0226,-0.1096,-2.4041,0.2883,-450.0,-600.0,6.0,1338.2972,3,pursuit,0,1.2594,0.148
25.1,423.496,411.294,10.0,10.0147,-0.0786,-2.38115,0.2295,-449.4,-600.0,6.0,1336.9101,3,pursuit,0,0.2605,0.1616
25.2,422.784,410.592,10.0,10.0095,-0.0527,-2.3634,0.1775,-448.8,-600.0,6.0,1335.5215,3,pursuit,0,0.7458,0.1489
25.3,422.08,409.88,10.0,10.0061,-0.0332,-2.35009,0.1331,-448.2,-600.0,6.0,1334.132,3,pursuit,0,1.746,0.097
25.4,421.384,409.162,10.0,10.0042,-0.0198,-2.34055,0.0953,-447.6,-600.0,6.0,1332.7421,3,pursuit,0,0.7643,0.0491
25.5,420.693,408.439,10.0,10.003,-0.0116,-2.33399,0.0656,-447.0,-600.0,6.0,1331.352,3,pursuit,0,0.2371,0.0218
25.6,420.004,407.713,10.0,10.0024,-0.0064,-2.32989,0.041,-446.4,-600.0,6.0,1329.9618,3,pursuit,0,1.2366,0.0579
25.7,419.319,406.985,10.0,10.0019,-0.0043,-2.32621,0.0368,-445.8,-600.0,6.0,1328.5717,3,pursuit,0,1.2699,0.1045
25.8,418.634,406.256,10.0,10.0016,-0.0034,-2.32421,0.02,-445.2,-600.0,6.0,1327.1816,3,pursuit,0,0.2702,0.1523
25.9,417.95,405.526,10.0,10.0013,-0.0032,-2.32402,0.0019,-444.6,-600.0,6.0,1325.7917,3,pursuit,0,0.7307,0.1502
26.0,417.266,404.796,10.0,10.0009,-0.0036,-2.32411,-0.0009,-444.0,-600.0,6.0,1324.402,3,pursuit,0,1.7307,0.1014
26.1,416.581,404.067,10.0,10.0005,-0.0038,-2.32485,-0.0074,-443.4,-600.0,6.0,1323.0125,3,pursuit,0,0.7729,0.0528
26.2,415.896,403.339,10.0,10.0001,-0.0044,-2.32555,-0.007,-442.8,-600.0,6.0,1321.6233,3,pursuit,0,0.2272,0.006
26.3,415.211,402.611,10.0,9.9996,-0.0049,-2.32623,-0.0068,-442.2,-600.0,6.0,1320.2343,3,pursuit,0,1.2271,0.0448
26.4,414.525,401.884,10.0,9.9991,-0.0053,-2.32682,-0.0059,-441.6,-600.0,6.0,1318.8456,3,pursuit,0,1.2754,0.0931
26.5,413.839,401.156,10.0,9.9985,-0.0059,-2.32725,-0.0043,-441.0,-600.0,6.0,1317.4572,3,pursuit,0,0.2755,0.1416
26.6,413.152,400.429,10.0,9.998,-0.0044,-2.32733,-0.0008,-440.4,-600.0,6.0,1316.0691,3,pursuit,0,0.7243,0.1594
26.7,412.466,399.702,10.0,9.9975,-0.0049,-2.32758,-0.0025,-439.8,-600.0,6.0,1314.6812,3,pursuit,0,1.724,0.1109
26.8,411.779,398.976,10.0,9.997,-0.0052,-2.32772,-0.0015,-439.2,-600.0,6.0,1313.2935,3,pursuit,0,0.7782,0.0624
26.9,411.093,398.249,10.0,9.9965,-0.0054,-2.32785,-0.0013,-438.6,-600.0,6.0,1311.9061,3,pursuit,0,0.2214,0.0139
27.0,410.406,397.523,10.0,9.9959,-0.0057,-2.3279,-0.0005,-438.0,-600.0,6.0,1310.519,3,pursuit,0,1.221,0.0348
27.1,409.72,396.796,10.0,9.9954,-0.0049,-2.32798,-0.0008,-437.4,-600.0,6.0,1309.1321,3,pursuit,0,1.2815,0.0835
27.2,409.033,396.07,10.0,9.9949,-0.0051,-2.32799,-0.0001,-436.8,-600.0,6.0,1307.7455,3,pursuit,0,0.282,0.1323
27.3,408.347,395.343,10.0,9.9947,-0.0026,-2.32808,-0.0009,-436.2,-600.0,6.0,1306.3591,3,pursuit,0,0.7174,0.1683
27.4,407.66,394.617,10.0,9.9944,-0.0029,-2.32805,0.0003,-435.6,-600.0,6.0,1304.973,3,pursuit,0,1.7169,0.1195
27.5,406.974,393.891,10.0,9.9942,-0.002,-2.32806,-0.0001,-435.0,-600.0,6.0,1303.5871,3,pursuit,0,0.786,0.0706
27.6,406.287,393.165,10.0,9.9939,-0.0024,-2.32801,0.0005,-434.4,-600.0,6.0,1302.2014,3,pursuit,0,0.2134,0.0216
27.7,405.601,392.438,10.0,9.9937,-0.0021,-2.32801,-0.0,-433.8,-600.0,6.0,1300.8159,3,pursuit,0,1.2128,0.0273
27.8,404.914,391.712,10.0,9.9934,-0.0027,-2.32796,0.0005,-433.2,-600.0,6.0,1299.4307,3,pursuit,0,1.2902,0.0763
27.9,404.228,390.986,10.0,9.9932,-0.0027,-2.32797,-0.0001,-432.6,-600.0,6.0,1298.0457,3,pursuit,0,0.2909,0.1254
28.0,403.541,390.259,10.0,9.9928,-0.0033,-2.32793,0.0004,-432.0,-600.0,6.0,1296.6609,3,pursuit,0,0.7084,0.1744
28.1,402.855,389.533,10.0,9.9925,-0.0032,-2.32795,-0.0002,-431.4,-600.0,6.0,1295.2764,3,pursuit,0,1.7077,0.1259
28.2,402.169,388.807,10.0,9.9922,-0.0037,-2.32792,0.0003,-430.8,-600.0,6.0,1293.892,3,pursuit,0,0.7955,0.0768
28.3,401.482,388.081,10.0,9.9918,-0.0036,-2.32795,-0.0003,-430.2,-600.0,6.0,1292.508,3,pursuit,0,0.2036,0.0276
28.4,400.796,387.355,10.0,9.9914,-0.0042,-2.32793,0.0003,-429.6,-600.0,6.0,1291.1241,3,pursuit,0,1.2028,0.0216
28.5,400.11,386.628,10.0,9.991,-0.0042,-2.32796,-0.0003,-429.0,-600.0,6.0,1289.7406,3,pursuit,0,1.3005,0.0709
28.6,399.424,385.902,10.0,9.9905,-0.0047,-2.32793,0.0003,-428.4,-600.0,6.0,1288.3572,3,pursuit,0,0.3015,0.1202
28.7,398.738,385.176,10.0,9.99,-0.0047,-2.32796,-0.0003,-427.8,-600.0,6.0,1286.9742,3,pursuit,0,0.6975,0.1695
28.8,398.052,384.45,10.0,9.9895,-0.005,-2.32794,0.0003,-427.2,-600.0,6.0,1285.5914,3,pursuit,0,1.6965,0.1305
28.9,397.365,383.724,10.0,9.989,-0.0048,-2.32797,-0.0003,-426.6,-600.0,6.0,1284.2088,3,pursuit,0,0.807,0.0811
29.0,396.679,382.998,10.0,9.9885,-0.005,-2.32794,0.0003,-426.0,-600.0,6.0,1282.8265,3,pursuit,0,0.1919,0.0316
29.1,395.993,382.272,10.0,9.9881,-0.0048,-2.32797,-0.0003,-425.4,-600.0,6.0,1281.4445,3,pursuit,0,1.1907,0.0179
29.2,395.307,381.546,10.0,9.9876,-0.005,-2.32794,0.0003,-424.8,-600.0,6.0,1280.0627,3,pursuit,0,1.3129,0.0675
29.3,394.621,380.821,10.0,9.9871,-0.0047,-2.32797,-0.0003,-424.2,-600.0,6.0,1278.6812,3,pursuit,0,0.3142,0.1172
29.4,393.935,380.095,10.0,9.9866,-0.0049,-2.32794,0.0003,-423.6,-600.0,6.0,1277.2999,3,pursuit,0,0.6844,0.1668
29.5,393.249,379.369,10.0,9.9862,-0.0046,-2.32797,-0.0003,-423.0,-600.0,6.0,1275.9189,3,pursuit,0,1.6831,0.1329
29.6,392.564,378.643,10.0,9.9857,-0.0048,-2.32794,0.0004,-422.4,-600.0,6.0,1274.5382,3,pursuit,0,0.8207,0.0831
29.7,391.878,377.917,10.0,9.9852,-0.0045,-2.32797,-0.0004,-421.8,-600.0,6.0,1273.1577,3,pursuit,0,0.1778,0.0333
29.8,391.192,377.192,10.0,9.9848,-0.0047,-2.32793,0.0004,-421.2,-600.0,6.0,1271.7775,3,pursuit,0,1.1763,0.0166
29.9,390.506,376.466,10.0,9.9843,-0.0045,-2.32797,-0.0004,-420.6,-600.0,6.0,1270.3976,3,pursuit,0,1.3277,0.0665
30.0,389.82,375.74,10.0,9.9839,-0.0044,-2.32788,0.0009,-420.0,-600.0,6.0,1269.0179,3,pursuit,0,0.3293,0.1165
30.1,389.135,375.015,10.0,9.9834,-0.0049,-2.3278,0.0008,-419.4,-600.0,6.0,1267.6384,4,pursuit,0,3.2791,2.7879
30.2,388.449,374.289,10.0,9.9828,-0.0054,-2.32773,0.0007,-418.8,-600.0,6.0,1266.2593,4,pursuit,0,2.8774,2.7865
30.3,387.764,373.563,10.0,9.9823,-0.0058,-2.32767,0.0006,-418.2,-600.0,6.0,1264.8804,4,pursuit,0,2.7929,2.7932
30.4,387.079,372.838,10.0,9.9816,-0.0063,-2.32763,0.0004,-417.6,-600.0,6.0,1263.5018,4,pursuit,0,3.0519,2.7815
30.5,386.393,372.112,10.0,9.981,-0.0067,-2.3276,0.0003,-417.0,-600.0,6.0,1262.1234,4,pursuit,0,3.5806,2.778
30.6,385.708,371.386,10.0,9.9803,-0.0071,-2.32757,0.0002,-416.4,-600.0,6.0,1260.7454,4,pursuit,0,4.2565,2.7843
30.7,385.023,370.661,10.0,9.9795,-0.0074,-2.32756,0.0001,-415.8,-600.0,6.0,1259.3676,4,pursuit,0,3.5577,2.7731
30.8,384.338,369.935,10.0,9.9787,-0.0077,-2.32755,0.0001,-415.2,-600.0,6.0,1257.9901,4,pursuit,0,3.0313,2.7781
30.9,383.653,369.21,10.0,9.9779,-0.008,-2.32755,-0.0,-414.6,-600.0,6.0,1256.613,4,pursuit,0,2.777,2.7724
31.0,382.968,368.484,10.0,9.9771,-0.0082,-2.32756,-0.0001,-414.0,-600.0,6.0,1255.2361,4,pursuit,0,2.8681,2.7675
31.1,382.283,367.759,10.0,9.9763,-0.0084,-2.32757,-0.0001,-413.4,-600.0,6.0,1253.8595,4,pursuit,0,3.2757,2.7775
31.2,381.598,367.034,10.0,9.9754,-0.0086,-2.32758,-0.0001,-412.8,-600.0,6.0,1252.4833,4,pursuit,0,3.9019,2.7601
31.3,380.913,366.309,10.0,9.9746,-0.0087,-2.32759,-0.0001,-412.2,-600.0,6.0,1251.1073,4,pursuit,0,4.1863,2.7742
31.4,380.228,365.584,10.0,9.9737,-0.0087,-2.3276,-0.0001,-411.6,-600.0,6.0,1249.7317,4,pursuit,0,3.4962,2.7564
31.5,379.543,364.859,10.0,9.9728,-0.0087,-2.32761,-0.0001,-411.0,-600.0,6.0,1248.3564,4,pursuit,0,2.9851,2.7629
31.6,378.859,364.134,10.0,9.9719,-0.0087,-2.32762,-0.0001,-410.4,-600.0,6.0,1246.9814,4,pursuit,0,2.7545,2.7513
31.7,378.174,363.409,10.0,9.9711,-0.0087,-2.32763,-0.0001,-409.8,-600.0,6.0,1245.6067,4,pursuit,0,2.8727,2.7609
31.8,377.49,362.684,10.0,9.9702,-0.0087,-2.32764,-0.0001,-409.2,-600.0,6.0,1244.2324,4,pursuit,0,3.3024,2.7448
31.9,376.805,361.959,10.0,9.9693,-0.0087,-2.32765,-0.0001,-408.6,-600.0,6.0,1242.8584,4,pursuit,0,3.9429,2.7447
32.0,376.121,361.234,10.0,9.9685,-0.0087,-2.32766,-0.0001,-408.0,-600.0,6.0,1241.4846,4,pursuit,0,3.3292,2.7499
32.1,375.436,360.51,10.0,9.9676,-0.0087,-2.32767,-0.0001,-407.4,-600.0,6.0,1240.1112,4,pursuit,0,2.8785,2.7434
32.2,374.752,359.785,10.0,9.9667,-0.0087,-2.32768,-0.0001,-406.8,-600.0,6.0,1238.7382,4,pursuit,0,2.734,2.7374
32.3,374.067,359.061,10.0,9.9658,-0.0087,-2.32769,-0.0001,-406.2,-600.0,6.0,1237.3654,4,pursuit,0,2.9412,2.7345
32.4,373.383,358.336,10.0,9.965,-0.0087,-2.3277,-0.0001,-405.6,-600.0,6.0,1235.993,4,pursuit,0,3.4369,2.735
32.5,372.699,357.612,10.0,9.9641,-0.0087,-2.32772,-0.0001,-405.0,-600.0,6.0,1234.6209,4,pursuit,0,3.0788,2.7245
32.6,372.015,356.888,10.0,9.9632,-0.0087,-2.32773,-0.0001,-404.4,-600.0,6.0,1233.2491,4,pursuit,0,2.7543,2.7187
32.7,371.331,356.163,10.0,9.9623,-0.0087,-2.32774,-0.0001,-403.8,-600.0,6.0,1231.8776,4,pursuit,0,2.7709,2.721
32.8,370.647,355.439,10.0,9.9615,-0.0087,-2.32775,-0.0001,-403.2,-600.0,6.0,1230.5065,4,pursuit,0,3.1232,2.7119
32.9,369.963,354.715,10.0,9.9606,-0.0087,-2.32776,-0.0001,-402.6,-600.0,6.0,1229.1357,4,pursuit,0,2.9582,2.7089
33.0,369.279,353.991,10.0,9.9597,-0.0087,-2.32777,-0.0001,-402.0,-600.0,6.0,1227.7652,4,pursuit,0,2.7117,2.7079
33.1,368.595,353.267,10.0,9.9589,-0.0087,-2.32778,-0.0001,-401.4,-600.0,6.0,1226.395,4,pursuit,0,2.8177,2.7059
33.2,367.911,352.543,10.0,9.958,-0.0087,-2.32779,-0.0001,-400.8,-600.0,6.0,1225.0252,4,pursuit,0,3.077,2.7022
33.3,367.227,351.82,10.0,9.9571,-0.0087,-2.3278,-0.0001,-400.2,-600.0,6.0,1223.6557,4,pursuit,0,2.7382,2.6973
33.4,366.543,351.096,10.0,9.9562,-0.0087,-2.32781,-0.0001,-399.6,-600.0,6.0,1222.2866,4,pursuit,0,2.7406,2.6927
33.5,365.86,350.372,10.0,9.9554,-0.0087,-2.32782,-0.0001,-399.0,-600.0,6.0,1220.9177,4,pursuit,0,3.0831,2.6895
33.6,365.176,349.649,10.0,9.9545,-0.0087,-2.32783,-0.0001,-398.4,-600.0,6.0,1219.5492,4,pursuit,0,2.7457,2.6888
33.7,364.492,348.925,10.0,9.9536,-0.0087,-2.32784,-0.0001,-397.8,-600.0,6.0,1218.1811,4,pursuit,0,2.7177,2.6861
33.8,363.809,348.202,10.0,9.9527,-0.0087,-2.32785,-0.0001,-397.2,-600.0,6.0,1216.8132,4,pursuit,0,3.0354,2.6812
33.9,363.125,347.478,10.0,9.9519,-0.0087,-2.32786,-0.0001,-396.6,-600.0,6.0,1215.4457,4,pursuit,0,2.758,2.6784
34.0,362.442,346.755,10.0,9.951,-0.0087,-2.32787,-0.0001,-396.0,-600.0,6.0,1214.0786,4,pursuit,0,2.6964,2.6774
34.1,361.759,346.032,10.0,9.9501,-0.0087,-2.32788,-0.0001,-395.4,-600.0,6.0,1212.7118,4,pursuit,0,2.9857,2.6765
34.2,361.075,345.309,10.0,9.9493,-0.0087,-2.32789,-0.0001,-394.8,-600.0,6.0,1211.3453,4,pursuit,0,2.7855,2.6712
34.3,360.392,344.586,10.0,9.9484,-0.0087,-2.3279,-0.0001,-394.2,-600.0,6.0,1209.9791,4,pursuit,0,2.6746,2.6672
34.4,359.709,343.863,10.0,9.9475,-0.0087,-2.32791,-0.0001,-393.6,-600.0,6.0,1208.6133,4,pursuit,0,2.9201,2.6643
34.5,359.026,343.14,10.0,9.9466,-0.0087,-2.32792,-0.0001,-393.0,-600.0,6.0,1207.2478,4,pursuit,0,2.8286,2.6625
34.6,358.342,342.417,10.0,9.9458,-0.0087,-2.32793,-0.0001,-392.4,-600.0,6.0,1205.8827,4,pursuit,0,2.6587,2.6616
34.7,357.659,341.694,10.0,9.9449,-0.0087,-2.32795,-0.0001,-391.8,-600.0,6.0,1204.5179,4,pursuit,0,2.8486,2.6592
34.8,356.976,340.971,10.0,9.944,-0.0087,-2.32796,-0.0001,-391.2,-600.0,6.0,1203.1535,4,pursuit,0,2.8868,2.6542
34.9,356.293,340.249,10.0,9.9431,-0.0087,-2.32797,-0.0001,-390.6,-600.0,6.0,1201.7894,4,pursuit,0,2.6536,2.6501
35.0,355.61,339.526,10.0,9.9423,-0.0087,-2.32798,-0.0001,-390.0,-600.0,6.0,1200.4256,4,pursuit,0,2.7797,2.6467
35.1,354.928,338.804,10.0,9.9414,-0.0087,-2.32799,-0.0001,-389.4,-600.0,6.0,1199.0622,4,pursuit,0,2.9578,2.6441
35.2,354.245,338.081,10.0,9.9405,-0.0087,-2.328,-0.0001,-388.8,-600.0,6.0,1197.6991,4,pursuit,0,2.6615,2.6422
35.3,353.562,337.359,10.0,9.9397,-0.0087,-2.32801,-0.0001,-388.2,-600.0,6.0,1196.3364,4,pursuit,0,2.7193,2.6411
35.4,352.879,336.637,10.0,9.9388,-0.0087,-2.32802,-0.0001,-387.6,-600.0,6.0,1194.974,4,pursuit,0,3.0378,2.638
35.5,352.197,335.914,10.0,9.9379,-0.0087,-2.32803,-0.0001,-387.0,-600.0,6.0,1193.612,4,pursuit,0,2.6821,2.633
35.6,351.514,335.192,10.0,9.937,-0.0087,-2.32804,-0.0001,-386.4,-600.0,6.0,1192.2503,4,pursuit,0,2.6711,2.6288
35.7,350.832,334.47,10.0,9.9362,-0.0087,-2.32805,-0.0001,-385.8,-600.0,6.0,1190.889,4,pursuit,0,3.0083,2.6254
35.8,350.149,333.748,10.0,9.9353,-0.0087,-2.32806,-0.0001,-385.2,-600.0,6.0,1189.528,4,pursuit,0,2.7148,2.6228
35.9,349.467,333.026,10.0,9.9344,-0.0087,-2.32807,-0.0001,-384.6,-600.0,6.0,1188.1674,4,pursuit,0,2.6353,2.621
36.0,348.784,332.304,10.0,9.9336,-0.0087,-2.32808,-0.0001,-384.0,-600.0,6.0,1186.8071,4,pursuit,0,2.9143,2.62
36.1,348.102,331.582,10.0,9.9327,-0.0087,-2.32809,-0.0001,-383.4,-600.0,6.0,1185.4472,4,pursuit,0,2.7589,2.616
36.2,347.42,330.861,10.0,9.9318,-0.0087,-2.3281,-0.0001,-382.8,-600.0,6.0,1184.0876,4,pursuit,0,2.612,2.611
36.3,346.737,330.139,10.0,9.9309,-0.0087,-2.32811,-0.0001,-382.2,-600.0,6.0,1182.7284,4,pursuit,0,2.8296,2.6069
